Date,realized,naive,roll_mean,har_rv,ewma,garch,gjr,garch_t,ridge,regime,ridge_lower,ridge_upper
2010-01-29,0.268673935494765,0.07744408017746791,,,,,,,,high,,
2010-02-01,0.15411386718638775,0.11115388903161746,,,,,,,,medium,,
2010-02-02,0.17443568126871065,0.268673935494765,,,,,,,,high,,
2010-02-03,0.6834957722764677,0.15411386718638775,,,,,,,,high,,
2010-02-04,0.18433287144601584,0.17443568126871065,,,,,,,,high,,
2010-02-05,0.3188605535454909,0.6834957722764677,,,,,,,,high,,
2010-02-08,0.16269555683669434,0.18433287144601584,,,,,,,,high,,
2010-02-09,0.12654117285196415,0.3188605535454909,,,,,,,,medium,,
2010-02-10,0.034236353213978075,0.16269555683669434,,,,,,,,low,,
2010-02-11,0.011385774288041748,0.12654117285196415,,,,,,,,low,,
2010-02-12,0.33000428462604353,0.034236353213978075,,,,,,,,high,,
2010-02-16,0.055743517524978345,0.011385774288041748,,,,,,,,low,,
2010-02-17,0.09998130806338788,0.33000428462604353,,,,,,,,medium,,
2010-02-18,0.08831469393904437,0.055743517524978345,,,,,,,,medium,,
2010-02-19,0.2085897604750784,0.09998130806338788,,,,,,,,high,,
2010-02-22,0.29257148541920835,0.08831469393904437,,,,,,,,high,,
2010-02-23,0.2759832023774504,0.2085897604750784,,,,,,,,high,,
2010-02-24,0.04340702610941553,0.29257148541920835,,,,,,,,low,,
2010-02-25,0.09792038659449438,0.2759832023774504,,,0.24320301949713632,,,,,medium,,
2010-02-26,0.04325412049004687,0.04340702610941553,,,0.2360336763385954,,,,,low,,
2010-03-01,0.053924108937429535,0.09792038659449438,,,0.23009668991666732,,,,,low,,
2010-03-02,0.010751004920416992,0.04325412049004687,0.17468814969257954,,0.22333847103518145,,,,,low,,
2010-03-03,0.1611071341195936,0.053924108937429535,0.1736190600907596,,0.21693717260339312,,,,,high,,
2010-03-04,0.30834624447854836,0.010751004920416992,0.1690552926311596,,0.21034487797931528,,,,,high,,
2010-03-05,0.03128633355608459,0.1611071341195936,0.1641658925686518,,0.2077200042135056,,,,,low,,
2010-03-08,0.05205328257092152,0.30834624447854836,0.1711764551728409,,0.21508925712474053,,,,,low,,
2010-03-09,0.17637737040294132,0.03128633355608459,0.16466966664044883,,0.20867753903735622,,,,,high,,
2010-03-10,0.13339555125041566,0.05205328257092152,0.1359677352901967,,0.2027217527409197,,,,,medium,,
2010-03-11,0.06105327328415401,0.17637737040294132,0.1356061216064206,,0.2012383688557054,,,,,low,,
2010-03-12,0.0,0.13339555125041566,0.12717589422937173,,0.19782499998566097,,,,,low,,
2010-03-15,0.19409487259490674,0.06105327328415401,0.12255579043152899,,0.19238060430534504,,,,,high,,
2010-03-16,0.19174563072444753,0.0,0.11680391893825788,,0.18651991608972043,,,,,high,,
2010-03-17,0.08974297000365268,0.19409487259490674,0.12407021527375464,,0.18698306748550084,,,,,medium,,
2010-03-18,0.10452925096849404,0.19174563072444753,0.13226839056631853,,0.18727223683404084,,,,,medium,,
2010-03-19,0.0809388677309425,0.08974297000365268,0.12134742171984624,,0.18289304329962955,,,,,medium,,
2010-03-22,0.1308623896367529,0.10452925096849404,0.12356495505818786,,0.17916041758334408,,,,,medium,,
2010-03-23,0.009982953333125976,0.0809388677309425,0.12269938958853124,,0.17483024318891155,,,,,low,,
2010-03-24,0.06984767241503666,0.1308623896367529,0.12463337575660892,,0.1725084780489666,,,,,medium,,
2010-03-25,0.019867501442315944,0.009982953333125976,0.11560579361379288,,0.16727104967770012,,,,,low,,
2010-03-26,0.01983956602181535,0.06984767241503666,0.1054819839317851,,0.1630752883093289,,,,,low,,
2010-03-29,0.09908794977597574,0.019867501442315944,0.09384036116200624,,0.15818223583751156,,,,,medium,,
2010-03-30,0.02991123080903242,0.01983956602181535,0.09276911297620623,,0.1534403436299493,,,,,low,,
2010-03-31,0.12939023577243053,0.09908794977597574,0.09282218402990994,,0.15073290290287877,,,,,medium,,
2010-04-01,0.157953098823505,0.02991123080903242,0.09221568904440929,,0.14632451756348838,,,,,high,,
2010-04-05,0.16616782517798487,0.12939023577243053,0.09564596753690932,,0.14536410341129985,,,,,high,,
2010-04-06,0.05803619387948181,0.157953098823505,0.1023369718052315,,0.1461500259754123,,,,,low,,
2010-04-07,0.1262186305905651,0.16616782517798487,0.10256700321697658,,0.14742776215665673,,,,,medium,,
2010-04-08,0.05778966194807696,0.05803619387948181,0.09118927364429172,,0.14364170821613606,,,,,low,,
2010-04-09,0.06719172353311723,0.1262186305905651,0.09550437805494992,,0.14265634399277183,,,,,medium,,
2010-04-12,0.009550250631917433,0.05778966194807696,0.09576512257209337,,0.13903295017435754,,,,,low,,
2010-04-13,0.4107139538371317,0.06719172353311723,0.09080213862346499,,0.1357985096487267,,,,,high,,
2010-04-14,0.06517168432765266,0.009550250631917433,0.08517280677716961,,0.13168232055471354,,,,,medium,,
