Date,realized,naive,roll_mean,har_rv,ewma,garch,gjr,garch_t,ridge,regime,ridge_lower,ridge_upper
2010-01-29,0.5242972383795634,0.1669791914381444,,,,,,,,high,,
2010-02-01,0.20865288059105955,0.2860296293248132,,,,,,,,high,,
2010-02-02,0.13637230180965026,0.5242972383795634,,,,,,,,medium,,
2010-02-03,0.6512556847415966,0.20865288059105955,,,,,,,,high,,
2010-02-04,0.0029244852067301205,0.13637230180965026,,,,,,,,low,,
2010-02-05,0.14633515942764888,0.6512556847415966,,,,,,,,medium,,
2010-02-08,0.3338024237342106,0.0029244852067301205,,,,,,,,high,,
2010-02-09,0.06655000271273932,0.14633515942764888,,,,,,,,low,,
2010-02-10,0.27019114656464316,0.3338024237342106,,,,,,,,high,,
2010-02-11,0.005719065554638539,0.06655000271273932,,,,,,,,low,,
2010-02-12,0.37408732860441096,0.27019114656464316,,,,,,,,high,,
2010-02-16,0.022325228512328123,0.005719065554638539,,,,,,,,low,,
2010-02-17,0.08940671697206237,0.37408732860441096,,,,,,,,medium,,
2010-02-18,0.0611198228489768,0.022325228512328123,,,,,,,,low,,
2010-02-19,0.2186341093697641,0.08940671697206237,,,,,,,,high,,
2010-02-22,0.2637783409556909,0.0611198228489768,,,,,,,,high,,
2010-02-23,0.09987372532866663,0.2186341093697641,,,,,,,,medium,,
2010-02-24,0.008504714770203398,0.2637783409556909,,,,,,,,low,,
2010-02-25,0.03684139452361399,0.09987372532866663,,,0.2676148762354882,,,,,low,,
2010-02-26,0.14704273340314242,0.008504714770203398,,,0.25947061196594673,,,,,medium,,
2010-03-01,0.1316869713145111,0.03684139452361399,,,0.25172790045318894,,,,,medium,,
2010-03-02,0.06945319089246019,0.14704273340314242,0.187305605671559,,0.24670268267973175,,,,,low,,
2010-03-03,0.08299012149908566,0.1316869713145111,0.18570141384775746,,0.2413523737768766,,,,,medium,,
2010-03-04,0.2975795706075536,0.06945319089246019,0.1758570302826505,,0.23461742256613813,,,,,high,,
2010-03-05,0.024567346006964894,0.08299012149908566,0.15579761587899243,,0.22837656729460915,,,,,low,,
2010-03-08,0.0,0.2975795706075536,0.15983973815246943,,0.2331088182598238,,,,,low,,
2010-03-09,0.13943962361274148,0.024567346006964894,0.15475769470689282,,0.22608748561309538,,,,,medium,,
2010-03-10,0.02709543844182766,0.0,0.12515516358227483,,0.21919995000410133,,,,,low,,
2010-03-11,0.008137238834554215,0.13943962361274148,0.13136039714618442,,0.21524940305350038,,,,,low,,
2010-03-12,0.1628165138731913,0.02709543844182766,0.1259404098286471,,0.2087975501557819,,,,,medium,,
2010-03-15,0.1425729972618689,0.008137238834554215,0.1111374468786627,,0.20244654804007875,,,,,medium,,
2010-03-16,0.1739054452420526,0.1628165138731913,0.11551319738595599,,0.20028999364903985,,,,,medium,,
2010-03-17,0.23653142990205686,0.1425729972618689,0.10971237241764807,,0.19730367516969988,,,,,high,,
2010-03-18,0.19084729606421105,0.1739054452420526,0.11735720785798506,,0.19597857549852843,,,,,medium,,
2010-03-19,0.04156955605012427,0.23653142990205686,0.11110466700787805,,0.19864534470018969,,,,,low,,
2010-03-22,0.06113487162739812,0.19084729606421105,0.1187647609875091,,0.19818611459356827,,,,,low,,
2010-03-23,0.091347816674604,0.04156955605012427,0.11659034458196647,,0.1924181736116564,,,,,medium,,
2010-03-24,0.26726400843808834,0.06113487162739812,0.11659102861734923,,0.18715639629896894,,,,,high,,
2010-03-25,0.0056602936016353364,0.091347816674604,0.1108052880402965,,0.18282924025372072,,,,,low,,
2010-03-26,0.3085501178021282,0.26726400843808834,0.11096372747131458,,0.1889622772900222,,,,,high,,
